name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Crucial Ballistix MAX RGB 16 GB,,"4,4400","2,8",,Black,8.636,19
Crucial CT2K4G4DFS6266 8 GB,,"4,2666","2,4",,Green,14.254,19
Mushkin Enhanced Redline Stiletto 16 GB,,"4,3600","2,8",,Black,8.889,16
Mushkin Enhanced Redline Stiletto 16 GB,,"4,3600","2,8",,Black,7.778,14
Mushkin Enhanced Redline Stiletto 32 GB,,"4,4133","2,16",,Black,9.194,19
Kingston FURY Beast 64 GB,,"4,3600","2,32",,Black / Silver,10,18
OLOy Blade RGB 32 GB,,"4,3200","2,16",,Black / Silver,10,16
OLOy Blade RGB 16 GB,,"4,3200","2,8",,Black / Silver,10,16
OLOy Blade RGB 16 GB,,"4,4266","2,8",,Silver,8.439,18
OLOy Blade RGB 32 GB,,"4,4600","2,16",,Black / Silver,8.261,19
OLOy Blade RGB 16 GB,,"4,4000","2,8",,Silver,8,16
OLOy Blade RGB 16 GB,,"4,4000","2,8",,Black / Silver,9,18
OLOy Blade RGB 16 GB,,"4,3200","2,8",,Silver,8.75,14
OLOy Blade RGB 16 GB,,"4,4600","2,8",,Black / Silver,7.826,18
OLOy Blade RGB 64 GB,,"4,3600","2,32",,Black / Silver,10,18
OLOy Blade RGB 16 GB,,"4,4000","2,8",,Silver,9,18
OLOy Blade RGB 64 GB,,"4,3200","2,32",,Black / Silver,10,16
Silicon Power XPOWER Zenith Gaming 32 GB,,"5,6000","1,32",,White,13.333,40
Silicon Power XPOWER Zenith Gaming 16 GB,,"5,6000","1,16",,Black,13.333,40
Silicon Power XPOWER Zenith Gaming 16 GB,,"5,6000","1,16",,White,13.333,40
OLOy WarHawk RGB 32 GB,,"4,3200","2,16",,Black / Silver,10,16
OLOy WarHawk RGB 32 GB,,"4,3200","2,16",,White / Silver,10,16
OLOy WarHawk RGB 32 GB,,"4,3600","2,16",,Black / Silver,10,18
OLOy WarHawk RGB 16 GB,,"4,4000","2,8",,White / Silver,9,18
OLOy WarHawk RGB 16 GB,,"4,3600","1,16",,Black / Silver,10,18
OLOy WarHawk RGB 32 GB,,"4,4000","2,16",,White / Silver,9,18
OLOy WarHawk RGB 8 GB,,"4,3600","1,8",,Black / Silver,10,18
GeIL ORION V RGB 32 GB,,"5,5200","2,16",,Red,13.077,34
GeIL ORION V RGB 32 GB,,"5,5200","2,16",,Red,16.154,42
GeIL ORION V RGB 16 GB,,"5,5200","1,16",,Red,16.154,42
GeIL ORION V RGB 32 GB,,"5,5600","2,16",,Black,13.571,38
GeIL ORION V RGB 32 GB,,"5,5600","2,16",,Red,13.571,38
GeIL ORION V RGB 16 GB,,"5,5600","1,16",,Black,13.571,38
GeIL ORION V RGB 32 GB,,"5,5600","2,16",,Black,16.429,46
GeIL ORION V RGB 32 GB,,"5,5600","2,16",,Red,16.429,46
GeIL ORION V RGB 16 GB,,"5,5600","1,16",,Black,16.429,46
GeIL ORION V RGB 16 GB,,"5,5600","1,16",,Red,16.429,46
GeIL ORION V RGB 32 GB,,"5,6000","2,16",,Red,10.667,32
GeIL ORION V RGB 16 GB,,"5,6000","1,16",,Black,10.667,32
GeIL ORION V RGB 16 GB,,"5,6000","1,16",,Red,10.667,32
GeIL ORION V RGB 32 GB,,"5,6000","2,16",,Red,12.667,38
GeIL ORION V RGB 16 GB,,"5,6000","1,16",,Black,12.667,38
GeIL ORION V RGB 16 GB,,"5,6000","1,16",,Red,12.667,38
GeIL ORION V RGB 32 GB,,"5,6400","2,16",,Black,11.875,38
GeIL ORION V RGB 32 GB,,"5,6400","2,16",,Red,11.875,38
GeIL ORION V RGB 16 GB,,"5,6400","1,16",,Black,11.875,38
GeIL ORION V RGB 16 GB,,"5,6400","1,16",,Red,11.875,38
GeIL ORION V RGB 32 GB,,"5,6800","2,16",,Black,10.588,36
GeIL ORION V RGB 32 GB,,"5,6800","2,16",,Red,10.588,36
GeIL ORION V RGB 16 GB,,"5,6800","1,16",,Black,10.588,36
GeIL ORION V RGB 16 GB,,"5,6800","1,16",,Red,10.588,36
GeIL ORION V RGB 32 GB,,"5,7200","2,16",,Black,10,36
GeIL ORION V RGB 32 GB,,"5,7200","2,16",,Red,10,36
GeIL ORION V RGB 16 GB,,"5,7200","1,16",,Black,10,36
GeIL ORION V RGB 16 GB,,"5,7200","1,16",,Red,10,36
GeIL ORION V RGB 32 GB,,"5,7600","2,16",,Black,9.474,36
GeIL ORION V RGB 32 GB,,"5,7600","2,16",,Red,9.474,36
GeIL ORION V RGB 16 GB,,"5,7600","1,16",,Black,9.474,36
GeIL ORION V RGB 16 GB,,"5,7600","1,16",,Red,9.474,36
GeIL ORION V RGB 16 GB,,"5,8000","1,16",,Black,9.5,38
GeIL ORION V RGB 16 GB,,"5,8000","1,16",,Red,9.5,38
GeIL ORION V 32 GB,,"5,5200","2,16",,Red,13.077,34
GeIL ORION V 16 GB,,"5,5200","1,16",,Black,13.077,34
GeIL ORION V 16 GB,,"5,5200","1,16",,Red,13.077,34
GeIL ORION V 32 GB,,"5,5200","2,16",,Red,16.154,42
GeIL ORION V 16 GB,,"5,5200","1,16",,Black,16.154,42
GeIL ORION V 16 GB,,"5,5200","1,16",,Red,16.154,42
GeIL ORION V 32 GB,,"5,5600","2,16",,Red,13.571,38
GeIL ORION V 16 GB,,"5,5600","1,16",,Black,13.571,38
GeIL ORION V 16 GB,,"5,5600","1,16",,Red,13.571,38
GeIL ORION V 32 GB,,"5,5600","2,16",,Black,16.429,46
GeIL ORION V 32 GB,,"5,5600","2,16",,Red,16.429,46
GeIL ORION V 16 GB,,"5,5600","1,16",,Black,16.429,46
GeIL ORION V 16 GB,,"5,5600","1,16",,Red,16.429,46
GeIL ORION V 32 GB,,"5,6000","2,16",,Black,10.667,32
GeIL ORION V 32 GB,,"5,6000","2,16",,Red,10.667,32
GeIL ORION V 16 GB,,"5,6000","1,16",,Black,10.667,32
GeIL ORION V 16 GB,,"5,6000","1,16",,Red,10.667,32
GeIL ORION V 32 GB,,"5,6000","2,16",,Red,12.667,38
GeIL ORION V 16 GB,,"5,6000","1,16",,Black,12.667,38
GeIL ORION V 16 GB,,"5,6000","1,16",,Red,12.667,38
GeIL ORION V 32 GB,,"5,6400","2,16",,Black,11.875,38
GeIL ORION V 32 GB,,"5,6400","2,16",,Red,11.875,38
GeIL ORION V 16 GB,,"5,6400","1,16",,Black,11.875,38
GeIL ORION V 16 GB,,"5,6400","1,16",,Red,11.875,38
GeIL ORION V 32 GB,,"5,6800","2,16",,Red,10.588,36
GeIL ORION V 16 GB,,"5,6800","1,16",,Black,10.588,36
GeIL ORION V 16 GB,,"5,6800","1,16",,Red,10.588,36
GeIL ORION V 32 GB,,"5,7200","2,16",,Black,10,36
GeIL ORION V 32 GB,,"5,7200","2,16",,Red,10,36
GeIL ORION V 16 GB,,"5,7200","1,16",,Black,10,36
GeIL ORION V 16 GB,,"5,7200","1,16",,Red,10,36
GeIL ORION V 16 GB,,"5,7600","1,16",,Black,9.474,36
GeIL ORION V 16 GB,,"5,7600","1,16",,Red,9.474,36
GeIL ORION V 32 GB,,"5,8000","2,16",,Black,9.5,38
GeIL ORION V 32 GB,,"5,8000","2,16",,Red,9.5,38
GeIL ORION V 16 GB,,"5,8000","1,16",,Black,9.5,38
GeIL ORION V 16 GB,,"5,8000","1,16",,Red,9.5,38
GeIL ORION V RGB AMD 32 GB,,"5,5200","2,16",,Black,16.154,42
GeIL ORION V RGB AMD 32 GB,,"5,5200","2,16",,Red,16.154,42
GeIL ORION V RGB AMD 16 GB,,"5,5200","1,16",,Black,16.154,42
GeIL ORION V RGB AMD 16 GB,,"5,5200","1,16",,Red,16.154,42
GeIL ORION V RGB AMD 32 GB,,"5,5200","2,16",,Black,13.077,34
GeIL ORION V RGB AMD 32 GB,,"5,5200","2,16",,Red,13.077,34
GeIL ORION V RGB AMD 16 GB,,"5,5200","1,16",,Black,13.077,34
GeIL ORION V RGB AMD 16 GB,,"5,5200","1,16",,Red,13.077,34
GeIL ORION V RGB AMD 16 GB,,"5,5600","1,16",,Black,13.571,38
GeIL ORION V RGB AMD 16 GB,,"5,5600","1,16",,Red,13.571,38
GeIL ORION V RGB AMD 32 GB,,"5,5600","2,16",,Black,16.429,46
GeIL ORION V RGB AMD 32 GB,,"5,5600","2,16",,Red,16.429,46
GeIL ORION V RGB AMD 16 GB,,"5,5600","1,16",,Black,16.429,46
GeIL ORION V RGB AMD 16 GB,,"5,5600","1,16",,Red,16.429,46
GeIL ORION V RGB AMD 32 GB,,"5,6000","2,16",,Black,10.667,32
GeIL ORION V RGB AMD 32 GB,,"5,6000","2,16",,Red,10.667,32
GeIL ORION V RGB AMD 16 GB,,"5,6000","1,16",,Black,10.667,32
GeIL ORION V RGB AMD 16 GB,,"5,6000","1,16",,Red,10.667,32
GeIL ORION V RGB AMD 32 GB,,"5,6000","2,16",,Red,12.667,38
GeIL ORION V RGB AMD 16 GB,,"5,6000","1,16",,Black,12.667,38
GeIL ORION V RGB AMD 16 GB,,"5,6000","1,16",,Red,12.667,38
GeIL ORION V AMD 32 GB,,"5,5200","2,16",,Black,16.154,42
GeIL ORION V AMD 32 GB,,"5,5200","2,16",,Red,16.154,42
GeIL ORION V AMD 16 GB,,"5,5200","1,16",,Black,16.154,42
GeIL ORION V AMD 16 GB,,"5,5200","1,16",,Red,16.154,42
GeIL ORION V AMD 32 GB,,"5,5200","2,16",,Black,13.077,34
GeIL ORION V AMD 32 GB,,"5,5200","2,16",,Red,13.077,34
GeIL ORION V AMD 16 GB,,"5,5200","1,16",,Black,13.077,34
GeIL ORION V AMD 16 GB,,"5,5200","1,16",,Red,13.077,34
GeIL ORION V AMD 32 GB,,"5,5600","2,16",,Black,13.571,38
GeIL ORION V AMD 32 GB,,"5,5600","2,16",,Red,13.571,38
GeIL ORION V AMD 16 GB,,"5,5600","1,16",,Black,13.571,38
GeIL ORION V AMD 16 GB,,"5,5600","1,16",,Red,13.571,38
GeIL ORION V AMD 32 GB,,"5,5600","2,16",,Black,16.429,46
GeIL ORION V AMD 32 GB,,"5,5600","2,16",,Red,16.429,46
GeIL ORION V AMD 16 GB,,"5,5600","1,16",,Black,16.429,46
GeIL ORION V AMD 16 GB,,"5,5600","1,16",,Red,16.429,46
GeIL ORION V AMD 32 GB,,"5,6000","2,16",,Black,10.667,32
GeIL ORION V AMD 32 GB,,"5,6000","2,16",,Red,10.667,32
GeIL ORION V AMD 16 GB,,"5,6000","1,16",,Black,10.667,32
GeIL ORION V AMD 32 GB,,"5,6000","2,16",,Black,12.667,38
GeIL ORION V AMD 32 GB,,"5,6000","2,16",,Red,12.667,38
GeIL ORION V AMD 16 GB,,"5,6000","1,16",,Black,12.667,38
GeIL ORION V AMD 16 GB,,"5,6000","1,16",,Red,12.667,38
TEAMGROUP Elite Plus 32 GB,,"4,2666","1,32",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 4 GB,,"4,2666","1,4",,Black / Gold,14.254,19
TEAMGROUP TPD432G3200HC2201 32 GB,,"4,3200","1,32",,Black / Gold,13.75,22
TEAMGROUP TPD48G3200HC22016 8 GB,,"4,3200","1,8",,Black / Gold,13.75,22
TEAMGROUP TPD48G3200HC2201 8 GB,,"4,3200","1,8",,Black / Gold,13.75,22
TEAMGROUP TPD44G3200HC2201 4 GB,,"4,3200","1,4",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 4 GB,,"4,2133","1,4",,Black / Gold,14.065,15
TEAMGROUP Elite Plus 8 GB,,"4,2133","1,8",,Black / Gold,14.065,15
TEAMGROUP Elite Plus 16 GB,,"4,2133","1,16",,Black / Gold,14.065,15
TEAMGROUP Elite Plus 32 GB,,"4,2400","1,32",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 8 GB,,"4,2400","1,8",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 4 GB,,"4,2400","1,4",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 32 GB,,"4,2400","1,32",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 16 GB,,"4,2400","1,16",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 8 GB,,"4,2400","1,8",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 4 GB,,"4,2400","1,4",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 32 GB,,"4,2666","1,32",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 4 GB,,"4,2666","1,4",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 32 GB,,"4,3200","1,32",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 4 GB,,"4,3200","1,4",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 8 GB,,"4,2133","2,4",,Black / Gold,14.065,15
TEAMGROUP Elite Plus 16 GB,,"4,2133","2,8",,Black / Gold,14.065,15
TEAMGROUP Elite Plus 16 GB,,"4,2133","4,4",,Black / Gold,14.065,15
TEAMGROUP Elite Plus 32 GB,,"4,2133","4,8",,Black / Gold,14.065,15
TEAMGROUP Elite Plus 32 GB,,"4,2400","4,8",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 16 GB,,"4,2400","4,4",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 64 GB,,"4,2400","2,32",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 32 GB,,"4,2400","2,16",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 16 GB,,"4,2666","2,8",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 32 GB,,"4,2666","2,16",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 64 GB,,"4,2666","2,32",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 32 GB,,"4,2666","4,8",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 16 GB,,"4,3200","2,8",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 8 GB,,"4,3200","2,4",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 32 GB,,"4,2400","2,16",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 8 GB,,"4,2400","2,4",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 64 GB,,"4,2666","2,32",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 16 GB,,"4,2666","2,8",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 16 GB,,"4,2666","2,8",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","2,4",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 64 GB,,"4,3200","2,32",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 16 GB,,"4,3200","2,8",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 16 GB,,"4,3200","2,8",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 8 GB,,"4,3200","2,4",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 16 GB,,"4,2133","1,16",,Red / Black,14.065,15
TEAMGROUP Elite Plus 4 GB,,"4,2133","1,4",,Red / Black,14.065,15
TEAMGROUP Elite Plus 32 GB,,"4,2400","1,32",,Red / Black,13.333,16
TEAMGROUP Elite Plus 32 GB,,"4,2666","1,32",,Red / Black,14.254,19
TEAMGROUP Elite Plus 16 GB,,"4,2666","1,16",,Red / Black,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 4 GB,,"4,2666","1,4",,Red / Black,14.254,19
TEAMGROUP TPRD432G3200HC2201 32 GB,,"4,3200","1,32",,Red / Black,13.75,22
TEAMGROUP TPRD416G3200HC2201 16 GB,,"4,3200","1,16",,Red / Black,13.75,22
TEAMGROUP TPRD48G3200HC22016 8 GB,,"4,3200","1,8",,Red / Black,13.75,22
TEAMGROUP TPRD48G3200HC2201 8 GB,,"4,3200","1,8",,Red / Black,13.75,22
TEAMGROUP TPRD44G3200HC2201 4 GB,,"4,3200","1,4",,Red / Black,13.75,22
TEAMGROUP Elite Plus 32 GB,,"4,2400","1,32",,Red / Black,13.333,16
TEAMGROUP Elite Plus 16 GB,,"4,2400","1,16",,Red / Black,13.333,16
TEAMGROUP Elite Plus 8 GB,,"4,2400","1,8",,Red / Black,13.333,16
TEAMGROUP Elite Plus 4 GB,,"4,2400","1,4",,Red / Black,13.333,16
TEAMGROUP Elite Plus 32 GB,,"4,2666","1,32",,Red / Black,14.254,19
TEAMGROUP Elite Plus 16 GB,,"4,2666","1,16",,Red / Black,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","1,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 4 GB,,"4,2666","1,4",,Red / Black,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,3200","1,8",,Red / Black,13.75,22
TEAMGROUP Elite Plus 4 GB,,"4,3200","1,4",,Red / Black,13.75,22
TEAMGROUP Elite Plus 32 GB,,"4,2133","4,8",,Red / Black,14.065,15
TEAMGROUP Elite Plus 16 GB,,"4,2133","4,4",,Red / Black,14.065,15
TEAMGROUP Elite Plus 32 GB,,"4,2133","2,16",,Red / Black,14.065,15
TEAMGROUP Elite Plus 32 GB,,"4,2400","4,8",,Red / Black,13.333,16
TEAMGROUP Elite Plus 16 GB,,"4,2400","4,4",,Red / Black,13.333,16
TEAMGROUP Elite Plus 64 GB,,"4,2400","2,32",,Red / Black,13.333,16
TEAMGROUP Elite Plus 32 GB,,"4,2400","2,16",,Red / Black,13.333,16
TEAMGROUP Elite Plus 8 GB,,"4,2666","2,4",,Red / Black,14.254,19
TEAMGROUP Elite Plus 16 GB,,"4,2666","2,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 64 GB,,"4,2666","2,32",,Red / Black,14.254,19
TEAMGROUP Elite Plus 16 GB,,"4,2666","4,4",,Red / Black,14.254,19
TEAMGROUP Elite Plus 32 GB,,"4,2666","4,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 64 GB,,"4,3200","2,32",,Red / Black,13.75,22
TEAMGROUP Elite Plus 16 GB,,"4,3200","2,8",,Red / Black,13.75,22
TEAMGROUP Elite Plus 8 GB,,"4,3200","2,4",,Red / Black,13.75,22
TEAMGROUP Elite Plus 32 GB,,"4,2400","2,16",,Red / Black,13.333,16
TEAMGROUP Elite Plus 8 GB,,"4,2400","2,4",,Red / Black,13.333,16
TEAMGROUP Elite Plus 64 GB,,"4,2666","2,32",,Red / Black,14.254,19
TEAMGROUP Elite Plus 16 GB,,"4,2666","2,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 8 GB,,"4,2666","2,4",,Red / Black,14.254,19
TEAMGROUP Elite Plus 16 GB,,"4,3200","2,8",,Red / Black,13.75,22
TEAMGROUP Elite Plus 8 GB,,"4,3200","2,4",,Red / Black,13.75,22
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"5,6400","1,16",,Black,12.5,40
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,,"5,6000","2,32",,Black,12.667,38
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"5,6000","1,32",,Black,12.667,38
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,,"5,5600","2,32",,Black,12.857,36
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"5,5600","1,16",,Black,12.857,36
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"5,5200","1,16",,Black,15.385,40
GeIL ORION V 32 GB,,"5,6000","2,16",,Red,10,30
GeIL ORION V 32 GB,,"5,6000","2,16",,Black,10,30
GeIL ORION V AMD 32 GB,,"5,6000","2,16",,Red,10,30
TEAMGROUP Elite 8 GB,,"5,4800","1,8",,Black,16.667,40
TEAMGROUP Elite 8 GB,,"5,5200","1,8",,Black,16.154,42
TEAMGROUP Elite 16 GB,,"5,4800","2,8",,Black,16.667,40
Klevv CRAS V RGB 32 GB,,"5,8000","2,16",,Black,9.5,38
GeIL EVO V RGB 64 GB,,"5,4800","2,32",,White,16.667,40
GeIL EVO V RGB 32 GB,,"5,4800","2,16",,White,16.667,40
GeIL EVO V RGB 64 GB,,"5,4800","2,32",,Black,16.667,40
GeIL EVO V RGB 32 GB,,"5,4800","2,16",,Black,16.667,40
GeIL EVO V RGB 16 GB,,"5,4800","2,8",,Black,16.667,40
GeIL EVO V RGB 32 GB,,"5,4800","1,32",,White,16.667,40
GeIL EVO V RGB 16 GB,,"5,4800","1,16",,White,16.667,40
GeIL EVO V RGB 32 GB,,"5,4800","1,32",,Black,16.667,40
GeIL EVO V RGB 16 GB,,"5,4800","1,16",,Black,16.667,40
GeIL EVO V RGB 64 GB,,"5,5200","2,32",,White,13.077,34
GeIL EVO V RGB 32 GB,,"5,5200","2,16",,White,13.077,34
GeIL EVO V RGB 32 GB,,"5,5200","2,16",,Black,13.077,34
GeIL EVO V RGB 32 GB,,"5,5200","1,32",,White,13.077,34
GeIL EVO V RGB 16 GB,,"5,5200","1,16",,White,13.077,34
GeIL EVO V RGB 32 GB,,"5,5200","1,32",,Black,13.077,34
GeIL EVO V RGB 16 GB,,"5,5200","1,16",,Black,13.077,34
GeIL EVO V RGB 64 GB,,"5,5200","2,32",,White,16.154,42
GeIL EVO V RGB 64 GB,,"5,5200","2,32",,Black,16.154,42
GeIL EVO V RGB 32 GB,,"5,5200","2,16",,White,16.154,42
GeIL EVO V RGB 32 GB,,"5,5200","2,16",,Black,16.154,42
GeIL EVO V RGB 32 GB,,"5,5200","1,32",,White,16.154,42
GeIL EVO V RGB 16 GB,,"5,5200","1,16",,White,16.154,42
GeIL EVO V RGB 32 GB,,"5,5200","1,32",,Black,16.154,42
GeIL EVO V RGB 16 GB,,"5,5200","1,16",,Black,16.154,42
GeIL EVO V RGB 64 GB,,"5,5600","2,32",,White,13.571,38
GeIL EVO V RGB 32 GB,,"5,5600","2,16",,White,13.571,38
GeIL EVO V RGB 64 GB,,"5,5600","2,32",,Black,13.571,38
GeIL EVO V RGB 32 GB,,"5,5600","2,16",,Black,13.571,38
GeIL EVO V RGB 32 GB,,"5,5600","1,32",,White,13.571,38
GeIL EVO V RGB 16 GB,,"5,5600","1,16",,White,13.571,38
GeIL EVO V RGB 32 GB,,"5,5600","1,32",,Black,13.571,38
GeIL EVO V RGB 16 GB,,"5,5600","1,16",,Black,13.571,38
GeIL EVO V RGB 64 GB,,"5,5600","2,32",,White,16.429,46
GeIL EVO V RGB 32 GB,,"5,5600","2,16",,White,16.429,46
GeIL EVO V RGB 64 GB,,"5,5600","2,32",,Black,16.429,46
GeIL EVO V RGB 32 GB,,"5,5600","2,16",,Black,16.429,46
GeIL EVO V RGB 32 GB,,"5,5600","1,32",,White,16.429,46
GeIL EVO V RGB 16 GB,,"5,5600","1,16",,White,16.429,46
GeIL EVO V RGB 32 GB,,"5,5600","1,32",,Black,16.429,46
GeIL EVO V RGB 16 GB,,"5,5600","1,16",,Black,16.429,46
GeIL EVO V RGB 32 GB,,"5,6000","2,16",,White,10,30
GeIL EVO V RGB 32 GB,,"5,6000","2,16",,Black,10,30
GeIL EVO V RGB 16 GB,,"5,6000","1,16",,White,10,30
GeIL EVO V RGB 16 GB,,"5,6000","1,16",,Black,10,30
GeIL EVO V RGB 32 GB,,"5,6000","2,16",,White,10.667,32
GeIL EVO V RGB 32 GB,,"5,6000","2,16",,Black,10.667,32
GeIL EVO V RGB 16 GB,,"5,6000","1,16",,White,10.667,32
GeIL EVO V RGB 16 GB,,"5,6000","1,16",,Black,10.667,32
GeIL EVO V RGB 32 GB,,"5,6000","2,16",,White,12.667,38
GeIL EVO V RGB 32 GB,,"5,6000","2,16",,Black,12.667,38
GeIL EVO V RGB 16 GB,,"5,6000","1,16",,White,12.667,38
GeIL EVO V RGB 16 GB,,"5,6000","1,16",,Black,12.667,38
GeIL EVO V RGB 32 GB,,"5,6200","2,16",,White,10.968,34
GeIL EVO V RGB 32 GB,,"5,6200","2,16",,Black,10.968,34
GeIL EVO V RGB 16 GB,,"5,6200","1,16",,White,10.968,34
GeIL EVO V RGB 16 GB,,"5,6200","1,16",,Black,10.968,34
GeIL EVO V RGB 96 GB,,"5,6400","2,48",,Black,11.875,38
GeIL EVO V RGB 16 GB,,"5,6600","1,16",,White,11.515,38
GeIL EVO V RGB 48 GB,,"5,6400","1,48",,White,11.875,38
GeIL EVO V RGB 16 GB,,"5,6400","1,16",,White,11.875,38
GeIL EVO V RGB 16 GB,,"5,6600","1,16",,Black,11.515,38
GeIL EVO V RGB 48 GB,,"5,6400","1,48",,Black,11.875,38
GeIL EVO V RGB 16 GB,,"5,6400","1,16",,Black,11.875,38
GeIL EVO V RGB 32 GB,,"5,6800","2,16",,White,10.588,36
GeIL EVO V RGB 96 GB,,"5,6800","2,48",,Black,10.588,36
GeIL EVO V RGB 32 GB,,"5,6800","2,16",,Black,10.588,36
GeIL EVO V RGB 16 GB,,"5,6800","1,16",,White,10.588,36
GeIL EVO V RGB 48 GB,,"5,7200","2,24",,White,10,36
GeIL EVO V RGB 32 GB,,"5,7200","2,16",,White,10,36
GeIL EVO V RGB 48 GB,,"5,7200","2,24",,Black,10,36
GeIL EVO V RGB 32 GB,,"5,7200","2,16",,Black,10,36
GeIL EVO V RGB 24 GB,,"5,7200","1,24",,White,10,36
GeIL EVO V RGB 16 GB,,"5,7200","1,16",,White,10,36
GeIL EVO V RGB 24 GB,,"5,7200","1,24",,Black,10,36
GeIL EVO V RGB 16 GB,,"5,7200","1,16",,Black,10,36
GeIL EVO V RGB 32 GB,,"5,7600","2,16",,White,9.474,36
GeIL EVO V RGB 32 GB,,"5,7600","2,16",,Black,9.474,36
GeIL EVO V RGB 16 GB,,"5,7600","1,16",,Black,9.474,36
GeIL EVO V RGB 48 GB,,"5,8000","2,24",,Black,10,40
GeIL EVO V RGB 24 GB,,"5,8000","1,24",,White,10,40
GeIL EVO V RGB 24 GB,,"5,8000","1,24",,Black,10,40
GeIL EVO V RGB 48 GB,,"5,8200","2,24",,White,9.756,40
GeIL EVO V RGB 48 GB,,"5,8200","2,24",,Black,9.756,40
GeIL EVO V RGB 24 GB,,"5,8200","1,24",,White,9.756,40
GeIL EVO V RGB 24 GB,,"5,8200","1,24",,Black,9.756,40
GOODRAM IRDM PRO 32 GB,,"4,3600","2,16",,Black / Gold,9.444,17
GOODRAM IRP-4000D4V64L18S/8G 8 GB,,"4,4000","1,8",,Black / Gold,9,18
GOODRAM IRP-W4000D4V64L18S/16GDC 16 GB,,"4,4000","2,8",,White,9,18
Apacer Panther RGB 32 GB,,"5,6200","2,16",,Silver / Black,12.903,40
Apacer Panther RGB 32 GB,,"5,6400","2,16",,Silver / Black,10,32
Silicon Power SP032GXLWU600FDEAE 32 GB,,"5,6000","2,16",,Black,13.333,40
ADATA XPG LANCER RGB 16 GB,,"5,6800","1,16",,Black,10,34
Samsung M393B1G70BH0-CK0 8 GB,25.99,"3,1600","1,8",3.249,Green,13.75,11
TEAMGROUP T-Force Vulcan 64 GB,,"5,6000","2,32",,Black,11.333,34
TEAMGROUP T-Force Vulcan 64 GB,,"5,5600","2,32",,Black,14.286,40
TEAMGROUP T-Force Vulcan 32 GB,,"5,4800","2,16",,Black,15.833,38
TEAMGROUP T-Force Vulcan 32 GB,,"5,6400","1,32",,Black,10.625,34
